1_r1_smiles,1_r2_smiles,1_reaction,2_r1_smiles,2_r2_smiles,2_reaction,compound_set,date,error_message,error_type,hit1,hit2,inchi_key,input_num,num_placed,num_successful,route_uuid,smiles,template,time,to_hippo,total_num_products_enumstereo,total_num_unique_products
NCC(=O)N1CCN(C(=O)c2cncs2)CC1,CCS(=O)(=O)F,Sulfonamide_Schotten-Baumann_with_amine_(intermolecular),,,,x1071_0A-x1498_0A_191-1-R,20240926,ChemicalParserException: initMatchers() must be called before runReactants(),ValueError,D68EV3CPROA-x1071_0A,D68EV3CPROA-x1498_0A,YULKDLCGGMZMKZ-UHFFFAOYSA-N,693,,,7MWeyc,CCS(=O)(=O)NCC(=O)N1CCN(C(=O)c2cncs2)CC1,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-syndirella-run/fragments/templates/D68EV3CPROA-x1498_0A_apo-desolv.pdb,0122,,,
,,,,,,x1140_0A-x1498_0A_346-I,20240925,No routes found for c1cc(-c2nn3c(-c4ccc5c(c4)OCO5)nnc3s2)ccn1.,NoSynthesisRoute,D68EV3CPROA-x1140_0A,D68EV3CPROA-x1498_0A,GXVGFJAONONJEU-UHFFFAOYSA-N,565,,,,c1cc(-c2nn3c(-c4ccc5c(c4)OCO5)nnc3s2)ccn1,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-syndirella-run/fragments/templates/D68EV3CPROA-x1498_0A_apo-desolv.pdb,2248,,,
O=C(O)Cn1nnc2ccccc21,Nc1cc(Cl)c2c(c1)OCO2,Amidation,,,,x1140_0A-x1594_0A_62-I,20240927,,,D68EV3CPROA-x1140_0A,D68EV3CPROA-x1594_0A,RQJFGPVKJUKOFC-UHFFFAOYSA-N,548,18.0,6.0,2yKo7S,O=C(Cn1nnc2ccccc21)Nc1cc(Cl)c2c(c1)OCO2,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-syndirella-run/fragments/templates/D68EV3CPROA-x1594_0A_apo-desolv.pdb,0019,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-run2/RQJFGPVKJUKOFC-UHFFFAOYSA-N/RQJFGPVKJUKOFC-UHFFFAOYSA-N_2yKo7S_to_hippo.pkl.gz,18.0,12.0
c1cc2c(cc1C1CO1)OCO2,OC(CNCCc1nnc2ccccn12)c1ccc2c(c1)OCO2,Epoxide_+_amine_coupling,,,,x1594_0A-x1140_0A_87-P,20240925,Scaffold was not found in the scaffold names of the HIPPO output at /opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-run2/WXKPJYMZBOBKQH-UHFFFAOYSA-N/WXKPJYMZBOBKQH-UHFFFAOYSA-N_sHnf5i_to_hippo.pkl.gz.Most likely due to an incorrectly written SMIRKS.,NoScaffold,D68EV3CPROA-x1594_0A,D68EV3CPROA-x1140_0A,WXKPJYMZBOBKQH-UHFFFAOYSA-N,7,3.0,0.0,sHnf5i,OCC(c1ccc2c(c1)OCO2)N(CCc1nnc2ccccn12)CC(O)c1ccc2c(c1)OCO2,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-syndirella-run/fragments/templates/D68EV3CPROA-x1140_0A_apo-desolv.pdb,1812,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-run2/WXKPJYMZBOBKQH-UHFFFAOYSA-N/WXKPJYMZBOBKQH-UHFFFAOYSA-N_sHnf5i_to_hippo.pkl.gz,3.0,1.0
O=C(O)CSCc1ccccn1,CNCc1cc(C)on1,Amidation,,,,x1052_1A-x1498_0A_487-P,20240929,,,D68EV3CPROA-x1052_1A,D68EV3CPROA-x1498_0A,DIWXPEXIJTYDHI-UHFFFAOYSA-N,179,116.0,0.0,oF67Wy,Cc1cc(CN(C)C(=O)CSCc2ccccn2)no1,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-syndirella-run/fragments/templates/D68EV3CPROA-x1052_1A_apo-desolv.pdb,0729,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-run2/DIWXPEXIJTYDHI-UHFFFAOYSA-N/DIWXPEXIJTYDHI-UHFFFAOYSA-N_oF67Wy_to_hippo.pkl.gz,116.0,69.0
,,,,,,x1140_0A-x1594_0A_87-I,20240925,No routes found for Brc1cc2c(cc1COn1nnc3ccccc31)OCO2.,NoSynthesisRoute,D68EV3CPROA-x1140_0A,D68EV3CPROA-x1594_0A,QZCGMKDEONJNEE-UHFFFAOYSA-N,450,,,,Brc1cc2c(cc1COn1nnc3ccccc31)OCO2,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-syndirella-run/fragments/templates/D68EV3CPROA-x1594_0A_apo-desolv.pdb,2150,,,
NCc1ccc2c(c1)OCO2,CC(C)(C)c1nnc2ccc(C(=O)O)cn12,Amidation,,,,x1594_0A-x1140_0A_45-P,20240925,,,D68EV3CPROA-x1594_0A,D68EV3CPROA-x1140_0A,KEHWHUBEKNTCBW-UHFFFAOYSA-N,59,971.0,62.0,Vg8RgH,CC(C)(C)c1nnc2ccc(C(=O)NCc3ccc4c(c3)OCO4)cn12,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-syndirella-run/fragments/templates/D68EV3CPROA-x1594_0A_apo-desolv.pdb,2022,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-run2/KEHWHUBEKNTCBW-UHFFFAOYSA-N/KEHWHUBEKNTCBW-UHFFFAOYSA-N_Vg8RgH_to_hippo.pkl.gz,971.0,520.0
NCC(=O)C1CCCCC1,N#Cc1cc(CS(=O)(=O)Cl)cs1,Sulfonamide_Schotten-Baumann_with_amine_(intermolecular),,,,x1071_0A-x1083_0A_485-I,20240927,ChemicalParserException: initMatchers() must be called before runReactants(),ValueError,D68EV3CPROA-x1071_0A,D68EV3CPROA-x1083_0A,RIXMQIQIDKZSAG-UHFFFAOYSA-N,557,,,7AN6La,N#Cc1cc(CS(=O)(=O)NCC(=O)C2CCCCC2)cs1,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-syndirella-run/fragments/templates/D68EV3CPROA-x1083_0A_apo-desolv.pdb,0045,,,
O=C(O)CCC(=O)c1ccc2c(c1)OCCO2,NCc1nnc2ccccn12,Amidation,,,,x1594_0A-x1919_0A_486-I,20240927,,,D68EV3CPROA-x1594_0A,D68EV3CPROA-x1919_0A,AWKODOPGJLXTRA-UHFFFAOYSA-N,582,193.0,22.0,6395t7,O=C(CCC(=O)c1ccc2c(c1)OCCO2)NCc1nnc2ccccn12,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-syndirella-run/fragments/templates/D68EV3CPROA-x1919_0A_apo-desolv.pdb,0052,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-run2/AWKODOPGJLXTRA-UHFFFAOYSA-N/AWKODOPGJLXTRA-UHFFFAOYSA-N_6395t7_to_hippo.pkl.gz,193.0,113.0
c1cc(C2CCCN2)no1,Nc1ccn2cnnc2c1,Formation_of_urea_from_two_amines,,,,x1594_0A-x1052_1A_121-P,20240929,,,D68EV3CPROA-x1594_0A,D68EV3CPROA-x1052_1A,YCLIKBSVUIKNIQ-UHFFFAOYSA-N,288,60.0,0.0,yHAKnV,O=C(Nc1ccn2cnnc2c1)N1CCCC1c1ccon1,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-syndirella-run/fragments/templates/D68EV3CPROA-x1052_1A_apo-desolv.pdb,0645,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-run2/YCLIKBSVUIKNIQ-UHFFFAOYSA-N/YCLIKBSVUIKNIQ-UHFFFAOYSA-N_yHAKnV_to_hippo.pkl.gz,60.0,30.0
O=C(O)c1ccc(-c2cccnc2)cc1,NCc1ccc2c(c1)OCO2,Amidation,,,,x1140_0A-x2099_0A_428-P,20240926,,,D68EV3CPROA-x1140_0A,D68EV3CPROA-x2099_0A,IDVTWEBASGQVPA-UHFFFAOYSA-N,308,5903.0,797.0,hJwdfb,O=C(NCc1ccc2c(c1)OCO2)c1ccc(-c2cccnc2)cc1,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-syndirella-run/fragments/templates/D68EV3CPROA-x2099_0A_apo-desolv.pdb,0358,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-run2/IDVTWEBASGQVPA-UHFFFAOYSA-N/IDVTWEBASGQVPA-UHFFFAOYSA-N_hJwdfb_to_hippo.pkl.gz,5903.0,3768.0
O=C(O)c1ccc2c(c1)OCO2,NC1CCN(c2nnc3ccccn23)CC1,Amidation,,,,x1140_0A-x1594_0A_78-P,20240925,,,D68EV3CPROA-x1140_0A,D68EV3CPROA-x1594_0A,LFRZVMOCNKSPIM-UHFFFAOYSA-N,92,60.0,0.0,wWSjrF,O=C(NC1CCN(c2nnc3ccccn23)CC1)c1ccc2c(c1)OCO2,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-syndirella-run/fragments/templates/D68EV3CPROA-x1594_0A_apo-desolv.pdb,1855,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-run2/LFRZVMOCNKSPIM-UHFFFAOYSA-N/LFRZVMOCNKSPIM-UHFFFAOYSA-N_wWSjrF_to_hippo.pkl.gz,60.0,60.0
,,,,,,x1071_0A-x1083_0A_138-I,20240925,Scaffold could not be minimised.,ScaffoldPlacementError,D68EV3CPROA-x1071_0A,D68EV3CPROA-x1083_0A,NQUYPXATHJBFDU-UHFFFAOYSA-N,491,,,,CC(C)(C(=O)NC1CCN(C(=O)CNS(C)(=O)=O)C1)C1CCC1,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-syndirella-run/fragments/templates/D68EV3CPROA-x1083_0A_apo-desolv.pdb,2215,,,
N#CCNc1ccc2c(c1)OCO2,Cc1nnc2ccc(S(=O)(=O)F)cn12,Sulfonamide_Schotten-Baumann_with_amine_(intermolecular),,,,x1594_0A-x1140_0A_49-P,20240925,ChemicalParserException: initMatchers() must be called before runReactants(),ValueError,D68EV3CPROA-x1594_0A,D68EV3CPROA-x1140_0A,JQHRBLCIIONTPS-UHFFFAOYSA-N,58,,,ijVJuJ,Cc1nnc2ccc(S(=O)(=O)N(CC#N)c3ccc4c(c3)OCO4)cn12,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-syndirella-run/fragments/templates/D68EV3CPROA-x1594_0A_apo-desolv.pdb,1836,,,
OCCc1ccc2c(c1)OCO2,Nc1nccc(-c2ccccn2)n1,Mitsunobu_reaction_with_amine_alcohol_and_thioalcohol,,,,x1498_0A-x2021_0A_449-P,20240929,,,D68EV3CPROA-x1498_0A,D68EV3CPROA-x2021_0A,WZGWVKYBUXWUBN-UHFFFAOYSA-N,431,1793.0,126.0,wLMrFq,c1ccc(-c2ccnc(NCCc3ccc4c(c3)OCO4)n2)nc1,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-syndirella-run/fragments/templates/D68EV3CPROA-x1498_0A_apo-desolv.pdb,0822,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-run2/WZGWVKYBUXWUBN-UHFFFAOYSA-N/WZGWVKYBUXWUBN-UHFFFAOYSA-N_wLMrFq_to_hippo.pkl.gz,1793.0,539.0
O=C(O)CSc1nnc2ccccn12,Nc1ccc2c(c1)OCO2,Amidation,,,,x1594_0A-x1919_0A_116-P,20240925,,,D68EV3CPROA-x1594_0A,D68EV3CPROA-x1919_0A,IQUYEHFSOUMANR-UHFFFAOYSA-N,82,656.0,335.0,FXfYby,O=C(CSc1nnc2ccccn12)Nc1ccc2c(c1)OCO2,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-syndirella-run/fragments/templates/D68EV3CPROA-x1919_0A_apo-desolv.pdb,1905,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-run2/IQUYEHFSOUMANR-UHFFFAOYSA-N/IQUYEHFSOUMANR-UHFFFAOYSA-N_FXfYby_to_hippo.pkl.gz,656.0,482.0
,,,,,,x1594_0A-x1140_0A_112-P,20240925,No attachment points found for reaction N-Bn_deprotection,ReactionError,D68EV3CPROA-x1594_0A,D68EV3CPROA-x1140_0A,LQIMEURQJCHSLL-UHFFFAOYSA-N,36,,,,CCc1nnc2ccc(S(=O)(=O)Nc3ccc4c(c3)OCO4)cn12,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-syndirella-run/fragments/templates/D68EV3CPROA-x1594_0A_apo-desolv.pdb,1823,,,
COC(=O)NCC(=O)O,CC(CC1CNC1)NC(=O)c1ccon1,Amidation,,,,x1071_0A-x1498_0A_208-0-R,20240929,,,D68EV3CPROA-x1071_0A,D68EV3CPROA-x1498_0A,JUPFPQMERSJQLD-UHFFFAOYSA-N,685,2548.0,130.0,33TqD9,COC(=O)NCC(=O)N1CC(CC(C)NC(=O)c2ccon2)C1,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-syndirella-run/fragments/templates/D68EV3CPROA-x1071_0A_apo-desolv.pdb,1555,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-run2/JUPFPQMERSJQLD-UHFFFAOYSA-N/JUPFPQMERSJQLD-UHFFFAOYSA-N_33TqD9_to_hippo.pkl.gz,2548.0,539.0
O=C(O)c1ccc2nnc(S)n2c1,Nc1ccc2c(c1)OCO2,Amidation,,,,x1594_0A-x1140_0A_157-P,20240925,,,D68EV3CPROA-x1594_0A,D68EV3CPROA-x1140_0A,RHAPECQDRQEFFA-UHFFFAOYSA-N,17,299.0,58.0,C7eX4u,O=C(Nc1ccc2c(c1)OCO2)c1ccc2nnc(S)n2c1,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-syndirella-run/fragments/templates/D68EV3CPROA-x1594_0A_apo-desolv.pdb,1824,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-run2/RHAPECQDRQEFFA-UHFFFAOYSA-N/RHAPECQDRQEFFA-UHFFFAOYSA-N_C7eX4u_to_hippo.pkl.gz,299.0,198.0
O=C(O)c1ccn(-c2ccncc2)n1,NCc1ccc2c(c1)OCO2,Amidation,,,,x1498_0A-x1140_0A_399-P,20240927,,,D68EV3CPROA-x1498_0A,D68EV3CPROA-x1140_0A,RUUXSSLVSUCRJI-UHFFFAOYSA-N,350,3733.0,1806.0,AtYa5m,O=C(NCc1ccc2c(c1)OCO2)c1ccn(-c2ccncc2)n1,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-syndirella-run/fragments/templates/D68EV3CPROA-x1498_0A_apo-desolv.pdb,0315,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-run2/RUUXSSLVSUCRJI-UHFFFAOYSA-N/RUUXSSLVSUCRJI-UHFFFAOYSA-N_AtYa5m_to_hippo.pkl.gz,3733.0,1972.0
O=S(=O)(Cl)CC1(CF)CC1,NCC(=O)N1CCCC1,Sulfonamide_Schotten-Baumann_with_amine_(intermolecular),,,,x1071_0A-x1083_0A_452-I,20240927,ChemicalParserException: initMatchers() must be called before runReactants(),ValueError,D68EV3CPROA-x1071_0A,D68EV3CPROA-x1083_0A,GMOCYNWLRDYADY-UHFFFAOYSA-N,621,,,GhqDLp,O=C(CNS(=O)(=O)CC1(CF)CC1)N1CCCC1,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-syndirella-run/fragments/templates/D68EV3CPROA-x1083_0A_apo-desolv.pdb,0033,,,
O=C(O)c1nnc2ccc(Br)cn12,Nc1cnc2c(c1)OCO2,Amidation,,,,x1594_0A-x1919_0A_489-I,20240929,,,D68EV3CPROA-x1594_0A,D68EV3CPROA-x1919_0A,WLNZWJDSBDJAEI-UHFFFAOYSA-N,551,1.0,0.0,ZrykKj,O=C(Nc1cnc2c(c1)OCO2)c1nnc2ccc(Br)cn12,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-syndirella-run/fragments/templates/D68EV3CPROA-x1594_0A_apo-desolv.pdb,0655,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-run2/WLNZWJDSBDJAEI-UHFFFAOYSA-N/WLNZWJDSBDJAEI-UHFFFAOYSA-N_ZrykKj_to_hippo.pkl.gz,1.0,1.0
COC(=O)CS(=O)(=O)Cl,CC(N)c1nnc2ccccn12,Sulfonamide_Schotten-Baumann_with_amine_(intermolecular),,,,x1594_0A-x1919_0A_135-I,20240926,ChemicalParserException: initMatchers() must be called before runReactants(),ValueError,D68EV3CPROA-x1594_0A,D68EV3CPROA-x1919_0A,OOJDHPGWPOONAS-UHFFFAOYSA-N,537,,,86nb9h,COC(=O)CS(=O)(=O)NC(C)c1nnc2ccccn12,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-syndirella-run/fragments/templates/D68EV3CPROA-x1919_0A_apo-desolv.pdb,0059,,,
,,,,,,x1498_0A-x1083_0A_493-P,20240925,Scaffold could not be minimised.,ScaffoldPlacementError,D68EV3CPROA-x1498_0A,D68EV3CPROA-x1083_0A,TZNHAJJZIGFXCQ-UHFFFAOYSA-N,357,,,,CC(C)(C)c1cncc(C(=O)NCC(C)(C)N2CCCCC2)c1,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-syndirella-run/fragments/templates/D68EV3CPROA-x1498_0A_apo-desolv.pdb,2107,,,
O=C(O)c1cccn2cnnc12,Nc1cccc(C2CCC2)c1,Amidation,,,,x1083_0A-x1594_0A_322-1-R,20240926,,,D68EV3CPROA-x1083_0A,D68EV3CPROA-x1594_0A,WFOFGFSINWZARW-UHFFFAOYSA-N,700,308.0,0.0,fAJnzi,O=C(Nc1cccc(C2CCC2)c1)c1cccn2cnnc12,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-syndirella-run/fragments/templates/D68EV3CPROA-x1083_0A_apo-desolv.pdb,0051,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-run2/WFOFGFSINWZARW-UHFFFAOYSA-N/WFOFGFSINWZARW-UHFFFAOYSA-N_fAJnzi_to_hippo.pkl.gz,308.0,288.0
O=C(CCc1ccccc1)NC1CCC(CO)CC1,CC(C)N,Mitsunobu_reaction_with_amine_alcohol_and_thioalcohol,,,,x1020_0A-x0130_0A_365-I,20240929,,,D68EV3CPROA-x1020_0A,D68EV3CPROA-x0130_0A,IREISTMASJBWSG-UHFFFAOYSA-N,594,1879.0,0.0,NPGV5f,CC(C)NCC1CCC(NC(=O)CCc2ccccc2)CC1,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-syndirella-run/fragments/templates/D68EV3CPROA-x0130_0A_apo-desolv.pdb,0854,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-run2/IREISTMASJBWSG-UHFFFAOYSA-N/IREISTMASJBWSG-UHFFFAOYSA-N_NPGV5f_to_hippo.pkl.gz,1879.0,934.0
NCc1ccc2c(c1)OCO2,CC(N)CCCc1cccnc1,Formation_of_urea_from_two_amines,,,,x1140_0A-x1498_0A_433-I,20240927,,,D68EV3CPROA-x1140_0A,D68EV3CPROA-x1498_0A,PLVRDDFMHCAKIV-UHFFFAOYSA-N,635,10000.0,3371.0,Eyqotm,CC(CCCc1cccnc1)NC(=O)NCc1ccc2c(c1)OCO2,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-syndirella-run/fragments/templates/D68EV3CPROA-x1498_0A_apo-desolv.pdb,0611,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-run2/PLVRDDFMHCAKIV-UHFFFAOYSA-N/PLVRDDFMHCAKIV-UHFFFAOYSA-N_Eyqotm_to_hippo.pkl.gz,21054.0,3251.0
c1cc2c(cc1C1CCCN1)OCO2,NC(=O)c1ccc(F)nc1,N-nucleophilic_aromatic_substitution,,,,x1498_0A-x1140_0A_309-P,20240925,,,D68EV3CPROA-x1498_0A,D68EV3CPROA-x1140_0A,XTNIOLQBQXGQEU-UHFFFAOYSA-N,33,288.0,37.0,DXRTue,NC(=O)c1ccc(N2CCCC2c2ccc3c(c2)OCO3)nc1,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-syndirella-run/fragments/templates/D68EV3CPROA-x1498_0A_apo-desolv.pdb,1846,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-run2/XTNIOLQBQXGQEU-UHFFFAOYSA-N/XTNIOLQBQXGQEU-UHFFFAOYSA-N_DXRTue_to_hippo.pkl.gz,288.0,126.0
O=C(O)CC1CCCCC12CC2,NCCc1nnc2ccccn12,Amidation,,,,x1594_0A-x1071_0A_447-I,20240926,,,D68EV3CPROA-x1594_0A,D68EV3CPROA-x1071_0A,HRCNZLKIAXNRIK-UHFFFAOYSA-N,486,22.0,1.0,9CDY3Q,O=C(CC1CCCCC12CC2)NCCc1nnc2ccccn12,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-syndirella-run/fragments/templates/D68EV3CPROA-x1071_0A_apo-desolv.pdb,0037,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-run2/HRCNZLKIAXNRIK-UHFFFAOYSA-N/HRCNZLKIAXNRIK-UHFFFAOYSA-N_9CDY3Q_to_hippo.pkl.gz,22.0,8.0
Nc1ccc2c(c1)OCCO2,Cc1nnc2c(N)cccn12,Formation_of_urea_from_two_amines,,,,x1594_0A-x2021_0A_258-I,20240926,,,D68EV3CPROA-x1594_0A,D68EV3CPROA-x2021_0A,LLRDIPBTRHRLGK-UHFFFAOYSA-N,660,618.0,33.0,FYi6fn,Cc1nnc2c(NC(=O)Nc3ccc4c(c3)OCCO4)cccn12,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-syndirella-run/fragments/templates/D68EV3CPROA-x1594_0A_apo-desolv.pdb,0029,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-run2/LLRDIPBTRHRLGK-UHFFFAOYSA-N/LLRDIPBTRHRLGK-UHFFFAOYSA-N_FYi6fn_to_hippo.pkl.gz,618.0,554.0
O=C(NC1C2CNCC21)c1ccns1,COC(=O)NCC(=O)O,Amidation,,,,x1071_0A-x1498_0A_282-1-R,20240926,,,D68EV3CPROA-x1071_0A,D68EV3CPROA-x1498_0A,GUDUUVOUPKFHMI-UHFFFAOYSA-N,682,3822.0,427.0,bWBCXv,COC(=O)NCC(=O)N1CC2C(C1)C2NC(=O)c1ccns1,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-syndirella-run/fragments/templates/D68EV3CPROA-x1498_0A_apo-desolv.pdb,1336,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-run2/GUDUUVOUPKFHMI-UHFFFAOYSA-N/GUDUUVOUPKFHMI-UHFFFAOYSA-N_bWBCXv_to_hippo.pkl.gz,3822.0,539.0
O=C(CBr)c1ccc2c(c1)OCO2,FC(F)(F)c1ccc2nnc(S)n2c1,Nucleophilic_substitution_with_thiol,,,,x1594_0A-x2021_0A_81-P,20240929,,,D68EV3CPROA-x1594_0A,D68EV3CPROA-x2021_0A,QGWRCRLSOPNFBH-UHFFFAOYSA-N,407,10.0,0.0,erataP,O=C(CSc1nnc2ccc(C(F)(F)F)cn12)c1ccc2c(c1)OCO2,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-syndirella-run/fragments/templates/D68EV3CPROA-x2021_0A_apo-desolv.pdb,0717,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-run2/QGWRCRLSOPNFBH-UHFFFAOYSA-N/QGWRCRLSOPNFBH-UHFFFAOYSA-N_erataP_to_hippo.pkl.gz,10.0,6.0
,,,,,,x1594_0A-x2021_0A_327-I,20240925,No routes found for CC(NC(=O)CS(=O)(=O)c1nnc2ccc(C(F)(F)F)cn12)c1ccc2c(c1)OCCO2.,NoSynthesisRoute,D68EV3CPROA-x1594_0A,D68EV3CPROA-x2021_0A,JQDOJCWXFNTKMM-UHFFFAOYSA-N,550,,,,CC(NC(=O)CS(=O)(=O)c1nnc2ccc(C(F)(F)F)cn12)c1ccc2c(c1)OCCO2,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-syndirella-run/fragments/templates/D68EV3CPROA-x1594_0A_apo-desolv.pdb,2240,,,
O=C(O)Cc1cnsc1,COC(=O)NCC(=O)N1CCCC1CN,Amidation,,,,x1071_0A-x1498_0A_304-0-R,20240929,,,D68EV3CPROA-x1071_0A,D68EV3CPROA-x1498_0A,FMMAFSBCKGOQJX-UHFFFAOYSA-N,718,12.0,12.0,mfCLst,COC(=O)NCC(=O)N1CCCC1CNC(=O)Cc1cnsc1,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-syndirella-run/fragments/templates/D68EV3CPROA-x1498_0A_apo-desolv.pdb,0726,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-run2/FMMAFSBCKGOQJX-UHFFFAOYSA-N/FMMAFSBCKGOQJX-UHFFFAOYSA-N_mfCLst_to_hippo.pkl.gz,12.0,6.0
O=C(O)c1cc(CN2CCCCC2)on1,CC(C)N,Amidation,,,,x1052_1A-x1083_0A_269-P,20240927,,,D68EV3CPROA-x1052_1A,D68EV3CPROA-x1083_0A,YJSPBNRYNBYTEV-UHFFFAOYSA-N,231,7116.0,0.0,qiCsaA,CC(C)NC(=O)c1cc(CN2CCCCC2)on1,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-syndirella-run/fragments/templates/D68EV3CPROA-x1052_1A_apo-desolv.pdb,0055,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-run2/YJSPBNRYNBYTEV-UHFFFAOYSA-N/YJSPBNRYNBYTEV-UHFFFAOYSA-N_qiCsaA_to_hippo.pkl.gz,7116.0,2598.0
O=C(O)CCSc1nnc2ccccn12,Cc1cc(N)no1,Amidation,,,,x1052_1A-x1594_0A_296-P,20240929,,,D68EV3CPROA-x1052_1A,D68EV3CPROA-x1594_0A,UFSYPIXPRDUUAZ-UHFFFAOYSA-N,394,161.0,0.0,tsVwVA,Cc1cc(NC(=O)CCSc2nnc3ccccn23)no1,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-syndirella-run/fragments/templates/D68EV3CPROA-x1052_1A_apo-desolv.pdb,0638,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-run2/UFSYPIXPRDUUAZ-UHFFFAOYSA-N/UFSYPIXPRDUUAZ-UHFFFAOYSA-N_tsVwVA_to_hippo.pkl.gz,161.0,138.0
Nc1ccc2nnc(C3CC3)n2c1,C1CNCCSC1,Formation_of_urea_from_two_amines,,,,x1594_0A-x1071_0A_484-I,20240929,,,D68EV3CPROA-x1594_0A,D68EV3CPROA-x1071_0A,MIOBVGMNUMYALT-UHFFFAOYSA-N,677,195.0,12.0,75M2AH,O=C(Nc1ccc2nnc(C3CC3)n2c1)N1CCCSCC1,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-syndirella-run/fragments/templates/D68EV3CPROA-x1071_0A_apo-desolv.pdb,0041,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-run2/MIOBVGMNUMYALT-UHFFFAOYSA-N/MIOBVGMNUMYALT-UHFFFAOYSA-N_75M2AH_to_hippo.pkl.gz,195.0,75.0
